0,    0.6, 0.16278820596099708, 0.5666666666666667, 0.28087165910587863, 0.55, 0.22323380867004292    ,    0.7150000000000001, 0.22141589825484528, 0.65, 0.3370624736026114, 0.660952380952381, 0.29477536702852686    ,    0.78, 0.208806130178211, 0.7666666666666666, 0.2, 0.78, 0.208806130178211    ,    0.6050000000000001, 0.2079062288629179, 0.5666666666666667, 0.3590109871423003, 0.5233333333333333, 0.3134219732777735    ,    0.665, 0.187149672722129, 0.65, 0.29297326385411576, 0.6271428571428571, 0.2652261260871253    
1,    0.555, 0.165, 0.45, 0.23629078131263037, 0.4666666666666667, 0.26583202716502513    ,    0.5900000000000001, 0.16852299546352717, 0.5833333333333333, 0.1707825127659933, 0.5871428571428572, 0.1491631987587608    ,    0.635, 0.2470323865407125, 0.5833333333333333, 0.3515837184954831, 0.5604761904761906, 0.335273604721093    ,    0.5800000000000001, 0.13266499161421602, 0.5166666666666666, 0.2409472049133493, 0.5157142857142857, 0.21872699101537388    ,    0.515, 0.17327723451163457, 0.5333333333333333, 0.33166247903554, 0.4838095238095238, 0.26899662390719586    
2,    0.555, 0.165, 0.45, 0.23629078131263037, 0.4666666666666667, 0.26583202716502513    ,    0.5900000000000001, 0.16852299546352717, 0.5833333333333333, 0.1707825127659933, 0.5871428571428572, 0.1491631987587608    ,    0.635, 0.2470323865407125, 0.5833333333333333, 0.3515837184954831, 0.5604761904761906, 0.335273604721093    ,    0.5800000000000001, 0.13266499161421602, 0.5166666666666666, 0.2409472049133493, 0.5157142857142857, 0.21872699101537388    ,    0.515, 0.17327723451163457, 0.5333333333333333, 0.33166247903554, 0.4838095238095238, 0.26899662390719586    
3,    0.545, 0.16800297616411441, 0.45, 0.2891558595482912, 0.47000000000000003, 0.2596792893808309    ,    0.605, 0.1386542462386205, 0.6, 0.22607766610417562, 0.5900000000000001, 0.14224392195567911    ,    0.61, 0.19209372712298547, 0.4833333333333333, 0.32871804872193366, 0.48571428571428565, 0.3155170683309593    ,    0.585, 0.15173990905493517, 0.5, 0.18257418583505539, 0.5390476190476191, 0.14066250759560592    ,    0.5, 0.12649110640673517, 0.4833333333333333, 0.29297326385411576, 0.45666666666666667, 0.18015425489162212    
4,    0.43000000000000005, 0.21000000000000002, 0.3, 0.33993463423951903, 0.27714285714285714, 0.29299299984672617    ,    0.5650000000000001, 0.16132265804901677, 0.5833333333333333, 0.2813657169355689, 0.5538095238095239, 0.14626180980284198    ,    0.595, 0.2936409372005205, 0.5666666666666667, 0.28087165910587863, 0.5833333333333334, 0.29259376464837916    ,    0.5549999999999999, 0.165, 0.5333333333333333, 0.2449489742783178, 0.5133333333333334, 0.22666666666666668    ,    0.5800000000000001, 0.17349351572897473, 0.5833333333333333, 0.2813657169355689, 0.5533333333333333, 0.23814094799322336    
5,    0.6399999999999999, 0.11135528725660046, 0.5833333333333333, 0.1707825127659933, 0.6066666666666667, 0.1356465996625054    ,    0.53, 0.20024984394500786, 0.5833333333333333, 0.3184162195757133, 0.5138095238095237, 0.2442392975487773    ,    0.61, 0.22999999999999998, 0.5333333333333333, 0.36362373715452384, 0.5071428571428571, 0.3353493457179682    ,    0.6, 0.14832396974191328, 0.5, 0.28867513459481287, 0.5061904761904762, 0.2788952127278983    ,    0.41500000000000004, 0.21685248442201438, 0.41666666666666663, 0.4166666666666667, 0.3438095238095238, 0.32694421084766545    
6,    0.475, 0.14705441169852743, 0.4833333333333333, 0.29297326385411576, 0.44666666666666666, 0.18024674446127698    ,    0.61, 0.19209372712298547, 0.6, 0.31797973380564853, 0.5638095238095238, 0.26308995900758403    ,    0.51, 0.2547547840571399, 0.3333333333333333, 0.39440531887330776, 0.33238095238095233, 0.37341228514053676    ,    0.5599999999999999, 0.14282856857085702, 0.5333333333333333, 0.33166247903554, 0.5, 0.2780887148615228    ,    0.485, 0.19499999999999998, 0.4, 0.3091206165165235, 0.3923809523809524, 0.29241507478876466    
7,    0.555, 0.165, 0.45, 0.23629078131263037, 0.4666666666666667, 0.26583202716502513    ,    0.5900000000000001, 0.16852299546352717, 0.5833333333333333, 0.1707825127659933, 0.5871428571428572, 0.1491631987587608    ,    0.635, 0.2470323865407125, 0.5833333333333333, 0.3515837184954831, 0.5604761904761906, 0.335273604721093    ,    0.5800000000000001, 0.13266499161421602, 0.5166666666666666, 0.2409472049133493, 0.5157142857142857, 0.21872699101537388    ,    0.515, 0.17327723451163457, 0.5333333333333333, 0.33166247903554, 0.4838095238095238, 0.26899662390719586    
8,    0.6399999999999999, 0.11135528725660046, 0.5833333333333333, 0.1707825127659933, 0.6066666666666667, 0.1356465996625054    ,    0.53, 0.20024984394500786, 0.5833333333333333, 0.3184162195757133, 0.5138095238095237, 0.2442392975487773    ,    0.61, 0.22999999999999998, 0.5333333333333333, 0.36362373715452384, 0.5071428571428571, 0.3353493457179682    ,    0.6, 0.14832396974191328, 0.5, 0.28867513459481287, 0.5061904761904762, 0.2788952127278983    ,    0.41500000000000004, 0.21685248442201438, 0.41666666666666663, 0.4166666666666667, 0.3438095238095238, 0.32694421084766545    
9,    0.475, 0.14705441169852743, 0.4833333333333333, 0.29297326385411576, 0.44666666666666666, 0.18024674446127698    ,    0.61, 0.19209372712298547, 0.6, 0.31797973380564853, 0.5638095238095238, 0.26308995900758403    ,    0.51, 0.2547547840571399, 0.3333333333333333, 0.39440531887330776, 0.33238095238095233, 0.37341228514053676    ,    0.5599999999999999, 0.14282856857085702, 0.5333333333333333, 0.33166247903554, 0.5, 0.2780887148615228    ,    0.485, 0.19499999999999998, 0.4, 0.3091206165165235, 0.3923809523809524, 0.29241507478876466    
